promise_id,customer_id,customer_broken_promise_rate,customer_broken_promises_count,customer_avg_days_late,customer_on_time_ratio_90d,customer_on_time_ratio_all_time,recency_weighted_on_time_score,customer_dispute_rate,customer_invoice_count,customer_tenure_months,invoice_amount,invoice_amount_log,invoice_amount_vs_customer_avg_ratio,days_overdue_at_scoring,payment_terms_days,days_since_last_contact,prior_reminders_sent,promise_amount_ratio,promise_horizon_days,current_escalation_tier,is_broken
PRM-MOCK-001151,CUST-MOCK-0152,0.5,5,7.54,0.5487,0.566,0.5528,0.072,30,74,29722.62,10.2997,1.436,37,60,9,4,0.5,3,3,1
PRM-MOCK-001152,CUST-MOCK-0153,0.0,0,8.59,0.6635,0.7608,0.7233,0.0024,1,40,33597.52,10.4222,0.901,96,30,12,2,0.25,5,1,0
PRM-MOCK-001153,CUST-MOCK-0154,0.3,3,11.58,0.4234,0.4754,0.4356,0.0585,31,33,24486.53,10.1059,1.753,6,30,8,5,1.0,5,3,0
PRM-MOCK-001154,CUST-MOCK-0155,0.2,3,6.68,1.0,0.9905,0.998,0.0221,44,92,24122.15,10.0909,0.654,72,30,10,5,0.25,5,3,1
PRM-MOCK-001155,CUST-MOCK-0156,0.7619,16,26.96,0.4324,0.4585,0.4377,0.1106,60,21,17183.89,9.7518,0.983,86,45,16,4,1.0,2,3,1
PRM-MOCK-001156,CUST-MOCK-0157,0.0,0,2.4,0.9123,0.8836,0.9065,0.014,56,82,56225.96,10.9372,1.522,12,15,21,2,0.8,3,1,0
PRM-MOCK-001157,CUST-MOCK-0158,0.5455,12,35.11,0.5779,0.5646,0.5752,0.1334,64,48,94804.84,11.4596,1.833,89,30,10,4,1.0,14,3,1
PRM-MOCK-001158,CUST-MOCK-0159,0.6154,16,31.26,0.5929,0.5614,0.5866,0.1828,75,65,206394.41,12.2375,1.129,7,15,22,2,1.0,10,1,1
PRM-MOCK-001159,CUST-MOCK-0160,0.4667,7,28.72,0.49,0.4447,0.4803,0.1697,43,68,81650.3,11.3102,1.076,13,45,21,5,0.5,2,3,1
PRM-MOCK-001160,CUST-MOCK-0161,0.0,0,2.75,0.8658,0.9155,0.8816,0.0323,16,70,113493.85,11.6395,1.303,4,45,10,3,1.0,3,2,0
PRM-MOCK-001161,CUST-MOCK-0162,0.5833,7,13.86,0.0915,0.4415,0.1701,0.1331,35,71,46630.83,10.75,0.773,9,30,4,4,1.0,3,3,1
PRM-MOCK-001162,CUST-MOCK-0163,0.125,1,7.99,1.0,1.0,1.0,0.0,25,37,87714.07,11.3818,1.118,6,15,9,3,1.0,3,2,0
PRM-MOCK-001163,CUST-MOCK-0164,0.0,0,4.2,0.9315,0.9265,0.9301,0.031,22,77,100833.82,11.5212,2.473,17,15,5,1,1.0,21,0,0
PRM-MOCK-001164,CUST-MOCK-0165,0.0,0,17.63,0.2763,0.34,0.296,0.0387,17,95,17498.53,9.7699,0.775,23,45,20,2,0.5,2,1,0
PRM-MOCK-001165,CUST-MOCK-0166,0.2083,5,19.2,0.5257,0.4787,0.5162,0.1095,69,93,15474.08,9.647,0.793,44,45,5,4,0.5,14,3,1
PRM-MOCK-001166,CUST-MOCK-0167,0.3333,4,7.23,0.6444,0.6857,0.6537,0.1159,35,3,30531.38,10.3265,0.51,31,60,13,5,1.0,3,3,1
PRM-MOCK-001167,CUST-MOCK-0168,0.0,0,28.59,0.4128,0.3636,0.3916,0.166,8,15,31507.12,10.358,1.609,1,45,24,5,1.0,2,3,0
PRM-MOCK-001168,CUST-MOCK-0169,0.125,2,9.08,0.9752,0.9718,0.9745,0.0273,47,20,9199.88,9.1271,1.025,2,30,20,5,0.5,2,3,0
PRM-MOCK-001169,CUST-MOCK-0170,0.0,0,14.22,0.0728,0.4228,0.2762,0.087,2,64,18925.49,9.8483,0.422,11,15,6,3,1.0,2,2,0
PRM-MOCK-001170,CUST-MOCK-0171,0.0,0,0.0,0.9868,0.946,0.9713,0.0043,11,54,68833.79,11.1395,1.203,2,30,12,2,1.0,7,1,0
PRM-MOCK-001171,CUST-MOCK-0172,0.1,2,14.25,0.3239,0.2963,0.3183,0.0662,59,26,90262.57,11.4105,1.011,7,30,7,4,1.0,3,3,0
PRM-MOCK-001172,CUST-MOCK-0173,0.0,0,0.0,0.9214,1.0,0.9403,0.0356,29,90,30510.46,10.3259,0.816,52,30,9,3,0.8,3,2,0
PRM-MOCK-001173,CUST-MOCK-0174,0.5926,16,15.03,0.0,0.3329,0.0668,0.0655,78,10,98048.38,11.4932,0.988,3,30,24,2,1.0,5,1,1
PRM-MOCK-001174,CUST-MOCK-0175,0.1667,2,2.36,0.8497,0.8448,0.8486,0.0,35,66,36789.81,10.513,0.668,34,30,10,1,1.0,7,0,0
PRM-MOCK-001175,CUST-MOCK-0176,0.0,0,0.0,1.0,0.9828,0.9957,0.0,27,42,157746.31,11.9687,1.625,42,30,17,2,1.0,7,1,0
PRM-MOCK-001176,CUST-MOCK-0177,0.0,0,8.88,0.3752,0.3552,0.3684,0.015,14,54,26899.39,10.1999,1.441,6,30,15,3,1.0,30,2,1
PRM-MOCK-001177,CUST-MOCK-0178,0.0,0,18.56,0.1221,0.4721,0.25,0.1069,12,38,33549.58,10.4208,1.533,5,60,12,5,1.0,2,3,1
PRM-MOCK-001178,CUST-MOCK-0179,0.1818,2,2.87,0.6144,0.5296,0.595,0.0996,33,58,22181.71,10.0071,0.733,11,30,21,2,1.0,7,1,1
PRM-MOCK-001179,CUST-MOCK-0180,0.68,17,35.43,0.7949,0.6996,0.7757,0.1401,72,91,408866.28,12.9211,2.303,1,30,7,2,1.0,7,1,0
PRM-MOCK-001180,CUST-MOCK-0181,0.7143,5,8.33,0.6257,0.5702,0.6106,0.0955,22,3,21407.14,9.9715,0.944,13,60,15,1,1.0,30,0,1
PRM-MOCK-001181,CUST-MOCK-0182,0.1667,1,11.6,0.5537,0.516,0.5424,0.0802,18,76,115094.85,11.6535,1.499,27,60,20,5,0.5,3,3,1
PRM-MOCK-001182,CUST-MOCK-0183,0.0,0,13.03,0.2798,0.26,0.2709,0.1112,7,26,49977.96,10.8194,1.273,9,45,11,2,1.0,5,1,0
PRM-MOCK-001183,CUST-MOCK-0184,0.087,2,0.0,0.87,0.9239,0.8808,0.0,68,3,20367.78,9.9218,0.316,34,30,20,2,0.25,2,1,0
PRM-MOCK-001184,CUST-MOCK-0185,1.0,2,31.88,0.4024,0.4285,0.4142,0.1251,7,67,121848.37,11.7105,0.922,1,30,19,4,1.0,5,3,1
PRM-MOCK-001185,CUST-MOCK-0186,0.5,13,27.6,0.3098,0.3228,0.3124,0.1728,76,55,51576.66,10.8508,1.272,6,30,8,1,1.0,5,0,0
PRM-MOCK-001186,CUST-MOCK-0187,0.3333,1,18.05,0.3832,0.4062,0.3923,0.1049,10,87,247250.38,12.4182,2.538,36,30,17,1,1.0,2,0,1
PRM-MOCK-001187,CUST-MOCK-0188,0.0909,2,5.33,0.9417,0.9929,0.9521,0.0,65,20,85878.68,11.3607,1.432,10,30,23,2,1.0,5,1,0
PRM-MOCK-001188,CUST-MOCK-0189,0.625,15,24.0,0.5759,0.4688,0.5544,0.1451,70,26,46624.3,10.7499,0.714,116,30,3,2,0.5,3,1,1
PRM-MOCK-001189,CUST-MOCK-0190,0.0,0,0.0,0.8454,0.8422,0.8445,0.0109,18,39,23052.91,10.0456,1.168,5,15,1,1,1.0,2,0,0
PRM-MOCK-001190,CUST-MOCK-0191,0.8333,10,11.96,0.2548,0.6048,0.332,0.0746,37,25,26996.87,10.2035,0.964,14,45,20,2,1.0,3,1,1
PRM-MOCK-001191,CUST-MOCK-0192,0.0,0,0.0,0.8599,0.8263,0.8404,0.0294,2,85,11066.92,9.3118,0.525,18,45,12,5,1.0,30,3,1
PRM-MOCK-001192,CUST-MOCK-0193,0.0,0,0.63,0.8631,0.9503,0.8808,0.0094,62,67,19670.49,9.8869,0.35,35,30,19,5,1.0,10,3,0
PRM-MOCK-001193,CUST-MOCK-0194,0.4167,10,4.88,0.533,0.557,0.5378,0.0703,70,23,50426.22,10.8283,2.23,41,30,24,5,1.0,2,3,0
PRM-MOCK-001194,CUST-MOCK-0195,0.0,0,0.02,0.8876,0.9326,0.8968,0.0079,54,23,10035.42,9.214,0.579,29,30,12,2,1.0,3,1,0
PRM-MOCK-001195,CUST-MOCK-0196,0.1667,3,6.15,0.854,0.8845,0.8603,0.0143,54,86,78035.68,11.2649,1.657,39,45,12,3,1.0,2,2,0
PRM-MOCK-001196,CUST-MOCK-0197,0.1,1,17.24,0.4331,0.4948,0.448,0.0449,29,76,42245.68,10.6513,0.746,51,60,3,5,1.0,3,3,1
PRM-MOCK-001197,CUST-MOCK-0198,0.32,8,6.92,0.6421,0.6818,0.6501,0.0216,73,38,41048.35,10.6225,1.062,1,30,12,2,1.0,5,1,0
PRM-MOCK-001198,CUST-MOCK-0199,0.0,0,6.59,0.9826,0.9881,0.9859,0.081,1,29,59670.64,10.9966,0.809,7,30,11,3,1.0,2,2,1
PRM-MOCK-001199,CUST-MOCK-0200,0.0,0,0.0,1.0,0.9836,0.9966,0.0598,47,64,5398.05,8.594,0.677,45,45,2,3,0.25,5,2,0
PRM-MOCK-001200,CUST-MOCK-0201,0.2,4,30.76,0.272,0.3583,0.2895,0.1674,58,95,35003.76,10.4632,0.676,27,15,14,4,1.0,7,3,1
PRM-MOCK-001201,CUST-MOCK-0202,0.5652,13,11.92,0.0,0.2255,0.0455,0.1273,67,4,34571.01,10.4508,0.723,25,30,23,1,1.0,5,0,1
PRM-MOCK-001202,CUST-MOCK-0203,0.1154,3,11.98,0.2908,0.2699,0.2866,0.0532,77,42,27979.88,10.2393,0.778,1,15,11,1,1.0,10,0,0
PRM-MOCK-001203,CUST-MOCK-0204,0.0,0,4.83,0.9601,0.9092,0.9468,0.0,24,13,44714.05,10.7081,1.812,2,45,7,4,1.0,14,3,0
PRM-MOCK-001204,CUST-MOCK-0205,0.0,0,3.71,1.0,1.0,1.0,0.0,18,13,36992.6,10.5185,1.24,11,15,2,2,1.0,5,1,0
PRM-MOCK-001205,CUST-MOCK-0206,0.0,0,4.08,0.7722,0.8682,0.8176,0.0296,6,23,18848.35,9.8442,1.378,30,45,9,1,0.25,3,0,0
PRM-MOCK-001206,CUST-MOCK-0207,0.0833,2,7.35,0.9099,0.9279,0.9135,0.049,71,95,14996.02,9.6156,0.729,6,30,13,4,0.5,7,3,0
PRM-MOCK-001207,CUST-MOCK-0208,0.4074,11,27.21,0.4286,0.4936,0.4417,0.1716,78,70,48358.8,10.7864,1.168,35,45,4,2,0.25,5,1,1
PRM-MOCK-001208,CUST-MOCK-0209,0.0,0,0.0,0.7551,0.7532,0.7541,0.0378,3,74,38192.17,10.5504,0.512,5,45,14,5,1.0,5,3,0
PRM-MOCK-001209,CUST-MOCK-0210,0.0,0,12.25,0.3371,0.3682,0.3435,0.0331,54,17,58681.23,10.9799,0.866,6,30,2,4,1.0,5,3,0
PRM-MOCK-001210,CUST-MOCK-0211,0.3182,7,32.58,0.3627,0.3815,0.3665,0.1179,64,52,58844.51,10.9827,1.438,10,30,21,2,1.0,2,1,0
PRM-MOCK-001211,CUST-MOCK-0212,0.2727,3,13.92,0.3515,0.3425,0.3495,0.0567,33,93,42499.04,10.6573,0.667,7,30,10,4,1.0,30,3,1
PRM-MOCK-001212,CUST-MOCK-0213,0.0,0,0.0,0.843,0.8348,0.8396,0.0355,9,54,24312.72,10.0988,0.858,7,30,16,3,1.0,2,2,0
PRM-MOCK-001213,CUST-MOCK-0214,0.5882,10,28.85,0.3696,0.3744,0.3706,0.1325,49,23,18850.41,9.8443,0.948,25,30,11,2,0.5,5,1,1
PRM-MOCK-001214,CUST-MOCK-0215,0.5652,13,26.0,0.5185,0.5364,0.5221,0.1892,67,55,69608.43,11.1507,0.936,10,45,8,1,0.8,3,0,1
PRM-MOCK-001215,CUST-MOCK-0216,0.1538,2,23.19,0.3626,0.397,0.3702,0.1729,38,80,44054.25,10.6932,1.04,11,30,19,3,1.0,7,2,1
PRM-MOCK-001216,CUST-MOCK-0217,0.0909,1,7.72,1.0,0.9744,0.9941,0.0,32,34,8509.01,9.049,1.157,2,30,12,5,1.0,2,3,0
PRM-MOCK-001217,CUST-MOCK-0218,0.0,0,0.0,0.89,0.8674,0.8775,0.0,3,8,37555.99,10.5336,1.56,15,30,12,1,1.0,7,0,0
PRM-MOCK-001218,CUST-MOCK-0219,0.32,8,13.98,0.1461,0.4961,0.2165,0.1221,73,29,19965.67,9.9018,1.389,23,30,7,4,0.5,5,3,1
PRM-MOCK-001219,CUST-MOCK-0220,0.3043,7,18.13,0.2571,0.2922,0.2641,0.0959,67,46,101833.17,11.5311,1.095,13,30,24,5,0.25,7,3,1
PRM-MOCK-001220,CUST-MOCK-0221,0.0,0,3.57,1.0,0.9627,0.9858,0.0378,11,48,66515.44,11.1052,1.324,30,30,19,4,0.25,3,3,0
PRM-MOCK-001221,CUST-MOCK-0222,0.625,5,6.9,0.4705,0.4329,0.4609,0.0368,25,78,22955.42,10.0414,1.989,11,45,13,5,1.0,2,3,1
PRM-MOCK-001222,CUST-MOCK-0223,0.7083,17,25.16,0.5247,0.5266,0.5251,0.1667,70,36,243787.86,12.4041,1.2,24,30,24,1,1.0,5,0,0
PRM-MOCK-001223,CUST-MOCK-0224,0.4444,12,17.49,0.0,0.2815,0.0565,0.1499,78,73,8476.56,9.0452,0.742,10,30,14,4,1.0,7,3,1
PRM-MOCK-001224,CUST-MOCK-0225,0.1739,4,3.5,0.8102,0.8518,0.8186,0.0551,66,85,15826.77,9.6695,1.228,4,30,1,1,1.0,3,0,0
PRM-MOCK-001225,CUST-MOCK-0226,0.3333,1,17.78,0.0353,0.3853,0.1797,0.0921,9,55,27984.36,10.2394,0.754,3,15,14,5,0.8,3,3,1
PRM-MOCK-001226,CUST-MOCK-0227,0.0,0,1.56,0.9243,0.881,0.9147,0.0121,36,5,27602.92,10.2257,2.276,4,30,14,5,1.0,3,3,0
PRM-MOCK-001227,CUST-MOCK-0228,0.0476,1,7.23,0.4744,0.3636,0.4519,0.0536,60,36,52904.18,10.8763,1.059,7,30,8,5,0.5,14,3,0
PRM-MOCK-001228,CUST-MOCK-0229,0.6842,13,30.57,0.5281,0.5265,0.5277,0.1672,55,94,148158.56,11.906,1.402,6,30,13,4,1.0,3,3,1
PRM-MOCK-001229,CUST-MOCK-0230,0.125,1,10.87,0.8696,0.9292,0.8848,0.0,25,20,41743.1,10.6393,1.22,24,30,10,4,0.8,10,3,0
PRM-MOCK-001230,CUST-MOCK-0231,0.0,0,4.84,0.9072,0.9233,0.9117,0.043,21,50,13867.01,9.5373,0.535,11,30,6,3,0.8,2,2,0
PRM-MOCK-001231,CUST-MOCK-0232,0.0,0,9.3,0.5272,0.4463,0.5015,0.1478,16,75,87286.92,11.377,1.481,63,45,20,4,1.0,21,3,1
PRM-MOCK-001232,CUST-MOCK-0233,0.4167,5,15.97,0.0722,0.4222,0.1501,0.1148,36,42,254313.72,12.4463,0.904,11,30,11,2,1.0,5,1,1
PRM-MOCK-001233,CUST-MOCK-0234,0.375,3,17.29,0.4692,0.4437,0.4626,0.0933,24,1,58902.64,10.9837,1.296,10,30,15,5,0.5,2,3,1
PRM-MOCK-001234,CUST-MOCK-0235,1.0,11,7.62,0.1009,0.4509,0.1818,0.1071,32,25,33795.47,10.4281,0.658,64,45,1,3,1.0,3,2,1
PRM-MOCK-001235,CUST-MOCK-0236,0.7059,12,26.6,0.4206,0.4565,0.428,0.1898,51,86,21355.26,9.9691,1.101,3,15,10,1,0.8,3,0,1
PRM-MOCK-001236,CUST-MOCK-0237,0.5,1,19.34,0.3425,0.2925,0.3209,0.0597,8,29,35719.76,10.4835,1.134,22,15,12,3,0.25,3,2,1
PRM-MOCK-001237,CUST-MOCK-0238,0.5556,15,27.4,0.4801,0.524,0.4889,0.1202,79,89,29384.02,10.2882,0.902,62,60,3,1,1.0,30,0,1
PRM-MOCK-001238,CUST-MOCK-0239,0.087,2,0.0,0.8912,0.9526,0.9036,0.0203,66,65,512747.01,13.1475,1.642,94,30,4,5,0.8,2,3,0
PRM-MOCK-001239,CUST-MOCK-0240,0.2,1,1.57,0.7597,0.7685,0.7625,0.0657,16,33,10891.96,9.2959,0.509,115,45,4,2,1.0,5,1,0
PRM-MOCK-001240,CUST-MOCK-0241,0.2,1,7.81,0.5491,0.5995,0.5651,0.1166,16,70,24242.51,10.0959,1.202,3,30,14,3,1.0,14,2,1
PRM-MOCK-001241,CUST-MOCK-0242,1.0,9,29.67,0.2381,0.3409,0.2681,0.1706,19,28,22635.04,10.0273,0.96,1,30,2,2,1.0,2,1,1
PRM-MOCK-001242,CUST-MOCK-0243,0.1111,1,0.82,0.9633,1.0,0.9722,0.0068,28,57,25038.94,10.1282,0.641,13,30,21,5,1.0,3,3,0
PRM-MOCK-001243,CUST-MOCK-0244,0.0667,1,23.22,0.4564,0.4695,0.4592,0.0462,45,40,30612.49,10.3292,0.618,8,30,9,2,0.25,3,1,0
PRM-MOCK-001244,CUST-MOCK-0245,0.3077,8,15.54,0.2367,0.2349,0.2363,0.0744,75,61,11365.98,9.3385,1.383,9,30,21,2,1.0,3,1,1
PRM-MOCK-001245,CUST-MOCK-0246,0.4286,3,10.37,0.5223,0.5202,0.5217,0.0439,21,65,29348.53,10.287,0.81,10,30,9,1,1.0,14,0,1
PRM-MOCK-001246,CUST-MOCK-0247,0.0769,1,18.14,0.26,0.3182,0.2728,0.0676,38,20,89063.46,11.3971,1.361,14,30,18,3,1.0,3,2,0
PRM-MOCK-001247,CUST-MOCK-0248,0.125,2,11.68,0.5159,0.4621,0.5047,0.0439,47,46,13804.17,9.5328,0.784,8,45,10,2,1.0,2,1,0
PRM-MOCK-001248,CUST-MOCK-0249,0.1304,3,18.72,0.4567,0.4387,0.4531,0.0,68,19,11047.65,9.3101,1.025,4,45,3,3,0.8,3,2,0
PRM-MOCK-001249,CUST-MOCK-0250,0.08,2,19.47,0.5381,0.5311,0.5367,0.0263,73,43,15877.02,9.6727,0.463,68,30,5,3,1.0,21,2,1
PRM-MOCK-001250,CUST-MOCK-0251,0.619,13,25.67,0.2786,0.3558,0.2943,0.1694,61,36,53543.3,10.8883,2.323,37,30,1,1,1.0,5,0,1
PRM-MOCK-001251,CUST-MOCK-0252,0.24,6,14.7,0.7071,0.6519,0.696,0.099,72,6,66248.61,11.1012,1.127,32,15,12,1,1.0,3,0,1
PRM-MOCK-001252,CUST-MOCK-0253,0.2727,3,21.46,0.2757,0.3581,0.2948,0.066,32,81,23326.71,10.0574,1.424,6,45,23,1,0.5,2,0,0
PRM-MOCK-001253,CUST-MOCK-0254,0.0,0,6.59,0.9434,0.8544,0.9141,0.0338,15,25,10234.72,9.2336,1.503,8,30,17,5,1.0,2,3,0
PRM-MOCK-001254,CUST-MOCK-0255,0.0,0,0.0,0.8495,0.8164,0.8425,0.048,47,28,42720.4,10.6625,1.141,58,30,14,2,0.25,5,1,0
PRM-MOCK-001255,CUST-MOCK-0256,1.0,11,26.09,0.5912,0.5217,0.5748,0.21,30,75,15607.68,9.6556,0.958,20,30,7,1,0.5,7,0,1
PRM-MOCK-001256,CUST-MOCK-0257,0.5,4,18.45,0.7648,0.7351,0.7572,0.026,25,6,34388.15,10.4455,0.998,3,30,6,5,1.0,2,3,1
PRM-MOCK-001257,CUST-MOCK-0258,0.0385,1,5.95,0.939,1.0,0.9513,0.0255,76,71,83888.39,11.3373,1.764,21,45,9,3,0.5,10,2,0
PRM-MOCK-001258,CUST-MOCK-0259,0.1176,2,0.0,0.8621,0.9214,0.8744,0.0515,49,6,32891.93,10.401,1.596,13,30,9,4,0.5,3,3,1
PRM-MOCK-001259,CUST-MOCK-0260,0.1429,1,21.95,0.1595,0.2269,0.1787,0.1112,20,29,81996.35,11.3144,1.673,27,30,23,5,0.8,5,3,1
PRM-MOCK-001260,CUST-MOCK-0261,0.1818,2,2.22,0.9463,0.9959,0.9576,0.0048,33,69,65776.54,11.094,0.682,16,15,16,1,0.25,10,0,0
PRM-MOCK-001261,CUST-MOCK-0262,0.5556,5,11.56,0.469,0.5312,0.4844,0.0794,27,10,7012.95,8.8557,1.435,14,30,21,2,0.25,10,1,1
PRM-MOCK-001262,CUST-MOCK-0263,0.0,0,5.72,0.9138,0.8748,0.9054,0.027,40,16,46099.58,10.7386,0.658,35,30,13,3,1.0,5,2,0
PRM-MOCK-001263,CUST-MOCK-0264,0.0952,2,0.9,0.8031,0.8246,0.8074,0.0,62,43,29454.97,10.2907,1.442,1,30,20,3,1.0,5,2,0
PRM-MOCK-001264,CUST-MOCK-0265,0.0,0,14.73,0.1497,0.4997,0.2612,0.0269,16,7,17557.35,9.7733,1.689,28,30,10,5,0.25,3,3,0
PRM-MOCK-001265,CUST-MOCK-0266,0.0833,2,5.19,0.8511,0.8693,0.8547,0.0,70,73,9452.98,9.1542,0.845,5,30,24,1,1.0,10,0,0
PRM-MOCK-001266,CUST-MOCK-0267,0.037,1,3.53,0.8203,0.805,0.8173,0.0091,79,11,157054.18,11.9644,1.269,39,15,2,4,0.8,7,3,0
PRM-MOCK-001267,CUST-MOCK-0268,0.04,1,0.0,1.0,1.0,1.0,0.0,72,14,31464.5,10.3566,0.84,1,30,16,1,0.8,3,0,0
PRM-MOCK-001268,CUST-MOCK-0269,0.1053,2,0.46,0.8348,0.9002,0.8481,0.0364,57,7,133095.9,11.7988,1.033,25,30,19,1,1.0,2,0,0
PRM-MOCK-001269,CUST-MOCK-0270,0.0,0,5.36,1.0,1.0,1.0,0.041,2,90,96203.11,11.4742,1.647,2,30,16,4,1.0,14,3,0
PRM-MOCK-001270,CUST-MOCK-0271,0.1304,3,3.78,0.954,1.0,0.9633,0.0217,67,39,75233.92,11.2284,1.004,43,15,6,3,1.0,7,2,0
PRM-MOCK-001271,CUST-MOCK-0272,0.0,0,10.14,0.9073,0.85,0.8826,0.017,8,72,315631.11,12.6623,1.054,39,15,21,4,1.0,5,3,0
PRM-MOCK-001272,CUST-MOCK-0273,0.0,0,7.27,1.0,1.0,1.0,0.0162,17,46,119205.89,11.6886,2.678,6,15,21,1,0.5,5,0,0
PRM-MOCK-001273,CUST-MOCK-0274,0.3636,4,17.04,0.2592,0.2828,0.2646,0.0351,33,47,49516.49,10.8101,0.931,3,30,15,5,0.25,2,3,1
PRM-MOCK-001274,CUST-MOCK-0275,0.5652,13,25.26,0.3692,0.3533,0.366,0.0923,68,46,51620.89,10.8517,1.974,9,30,2,3,1.0,14,2,1
PRM-MOCK-001275,CUST-MOCK-0276,0.125,1,19.5,0.4812,0.492,0.484,0.0456,24,92,44372.65,10.7004,0.611,12,60,18,4,0.5,21,3,0
PRM-MOCK-001276,CUST-MOCK-0277,0.0455,1,0.0,0.888,0.9015,0.8907,0.0699,63,37,110221.15,11.6103,0.967,39,30,16,5,1.0,30,3,1
PRM-MOCK-001277,CUST-MOCK-0278,0.1176,2,12.58,0.4133,0.3449,0.3991,0.0389,49,78,18791.99,9.8412,0.854,81,30,7,1,1.0,2,0,1
PRM-MOCK-001278,CUST-MOCK-0279,0.3333,4,11.84,0.486,0.5009,0.4893,0.1054,36,19,47542.44,10.7694,0.671,7,30,18,2,1.0,3,1,1
PRM-MOCK-001279,CUST-MOCK-0280,0.4286,9,9.8,0.5578,0.5284,0.5518,0.0691,62,15,13366.11,9.5006,0.824,67,60,3,1,0.8,7,0,0
PRM-MOCK-001280,CUST-MOCK-0281,0.0,0,0.0,0.9836,1.0,0.9872,0.0134,36,68,64026.75,11.0671,1.186,87,30,10,5,1.0,5,3,0
PRM-MOCK-001281,CUST-MOCK-0282,0.125,3,0.0,0.9635,0.9782,0.9664,0.0,71,59,41672.43,10.6376,1.352,13,15,3,4,1.0,2,3,0
PRM-MOCK-001282,CUST-MOCK-0283,0.125,2,3.23,1.0,1.0,1.0,0.0062,48,37,15867.63,9.6721,0.912,6,15,12,1,1.0,2,0,0
PRM-MOCK-001283,CUST-MOCK-0284,0.0,0,4.17,0.9429,0.9609,0.9514,0.0,6,70,71382.53,11.1758,1.706,48,30,17,4,1.0,3,3,0
PRM-MOCK-001284,CUST-MOCK-0285,0.24,6,21.51,0.3542,0.3016,0.3436,0.0581,72,28,41585.78,10.6355,1.253,30,15,13,3,0.8,30,2,0
PRM-MOCK-001285,CUST-MOCK-0286,0.2941,5,8.37,0.2632,0.2724,0.2651,0.0636,50,54,101930.7,11.5321,2.087,2,60,14,2,1.0,10,1,1
PRM-MOCK-001286,CUST-MOCK-0287,0.0,0,0.0,0.9779,0.9105,0.9444,0.0,5,89,134022.65,11.8058,0.957,3,30,15,5,1.0,14,3,0
PRM-MOCK-001287,CUST-MOCK-0288,0.1667,4,14.56,0.3711,0.375,0.3719,0.0785,70,86,44068.54,10.6935,0.983,13,45,16,3,1.0,3,2,0
PRM-MOCK-001288,CUST-MOCK-0289,0.1304,3,10.87,0.2453,0.2312,0.2425,0.0894,68,87,32774.76,10.3974,0.778,4,30,23,1,1.0,14,0,0
PRM-MOCK-001289,CUST-MOCK-0290,0.1154,3,1.8,1.0,0.9936,0.9987,0.0,77,89,79942.17,11.2891,1.384,14,30,9,2,0.8,3,1,0
PRM-MOCK-001290,CUST-MOCK-0291,0.4667,7,12.01,0.4554,0.5089,0.4667,0.0615,44,70,61933.9,11.0338,0.95,111,30,8,1,0.8,21,0,1
PRM-MOCK-001291,CUST-MOCK-0292,0.0,0,9.69,0.8065,0.8248,0.8132,0.0285,12,82,202430.41,12.2182,1.717,18,30,6,2,1.0,3,1,0
PRM-MOCK-001292,CUST-MOCK-0293,0.6316,12,22.19,0.131,0.481,0.2026,0.128,55,45,45664.25,10.7291,1.312,16,30,18,1,0.5,5,0,1
PRM-MOCK-001293,CUST-MOCK-0294,0.0,0,0.0,0.9208,0.9454,0.9258,0.0,79,74,10142.34,9.2246,0.75,2,15,20,2,1.0,2,1,0
PRM-MOCK-001294,CUST-MOCK-0295,0.1053,2,11.15,0.6782,0.691,0.6808,0.0907,57,46,80872.46,11.3006,1.91,50,30,14,4,0.25,5,3,1
PRM-MOCK-001295,CUST-MOCK-0296,0.375,6,4.49,0.7164,0.6277,0.6978,0.0659,46,17,51079.18,10.8412,0.997,9,30,6,5,0.25,5,3,1
PRM-MOCK-001296,CUST-MOCK-0297,0.0,0,20.0,0.0832,0.4332,0.2981,0.0711,1,59,17551.87,9.773,1.28,11,30,23,2,0.25,3,1,1
PRM-MOCK-001297,CUST-MOCK-0298,0.6667,6,33.84,0.3343,0.3993,0.3507,0.1761,26,22,18237.02,9.8113,0.822,72,30,21,3,1.0,7,2,1
PRM-MOCK-001298,CUST-MOCK-0299,0.96,24,28.18,0.6019,0.5196,0.5854,0.1515,74,65,12672.03,9.4472,0.598,63,15,1,3,1.0,14,2,1
PRM-MOCK-001299,CUST-MOCK-0300,0.7143,10,30.09,0.447,0.3964,0.4362,0.1762,42,86,11505.61,9.3507,0.85,95,60,21,3,1.0,7,2,1
PRM-MOCK-001300,CUST-MOCK-0301,0.2609,6,21.7,0.5295,0.5561,0.5348,0.1563,67,11,17168.42,9.7509,0.841,13,30,1,1,1.0,5,0,1
PRM-MOCK-001301,CUST-MOCK-0302,0.1667,1,8.27,0.8803,0.8688,0.8768,0.0247,18,74,49770.17,10.8152,0.608,6,45,12,2,1.0,30,1,1
PRM-MOCK-001302,CUST-MOCK-0303,0.16,4,18.39,0.3535,0.359,0.3546,0.0717,72,14,10113.53,9.2217,0.895,4,15,6,3,1.0,14,2,0
PRM-MOCK-001303,CUST-MOCK-0304,0.4583,11,16.13,0.3524,0.3995,0.3619,0.0245,71,49,37358.09,10.5283,2.157,12,30,4,5,1.0,7,3,0
